,CodigoReceita,Volume,TipoLancamento,QuantidadeAgua,ConsumoTotal,TipoTraco,FCK,Rompimento7Dias,Rompimento28Dias,ResultadoEsperado
3355,23009051,8.0,B,1552.0,2368.0,N,25.0,22.2,29.02,36.27893439787878
3356,23009051,8.0,B,1552.0,2368.0,N,25.0,22.76,27.18,36.27893439787878
3357,23009051,8.0,B,1552.0,2368.0,N,25.0,22.56,28.43,36.27893439787878
3358,23009051,8.0,B,1552.0,2368.0,N,25.0,20.88,26.38,36.27893439787878
3359,23009051,8.0,B,1552.0,2368.0,N,25.0,24.09,29.69,36.27893439787878
3360,23009051,8.0,B,1560.0,2328.0,N,25.0,20.15,30.27,35.17628414689642
3362,23009051,8.0,B,1560.0,2328.0,N,25.0,20.78,31.25,35.17628414689642
3364,23009051,8.0,B,1560.0,2328.0,N,25.0,,,35.17628414689642
3367,23009051,8.0,B,1560.0,2328.0,N,25.0,18.53,27.6,35.17628414689642
3368,23009051,8.0,B,1560.0,2328.0,N,25.0,19.36,29.0,35.17628414689642
3374,23009051,8.0,B,1560.0,2328.0,N,25.0,19.31,29.13,35.17628414689642
3380,23009051,6.0,B,1170.0,1746.0,N,25.0,20.25,27.52,33.32467499366648
3399,23009051,7.0,B,1372.0,2037.0,N,25.0,17.03,24.21,33.08880542862028
3402,23009051,7.0,B,1337.0,2037.0,N,25.0,19.95,28.91,34.28508721383948
3404,23009051,8.0,B,1528.0,2328.0,N,25.0,20.79,31.57,34.28508721383948
3410,23009051,8.0,B,1576.0,2248.0,N,25.0,,32.04,31.258597070596828
3411,23009051,7.0,B,1379.0,1967.0,N,25.0,,30.42,31.258597070596828
3416,23009051,8.0,B,1560.0,2312.0,N,25.0,21.65,28.64,34.769012248465614
3420,23009051,8.0,B,1584.0,2312.0,N,25.0,21.45,28.74,34.11227647089996
3422,23009051,7.0,B,1358.0,2023.0,N,25.0,23.36,30.31,34.990721937438856
3429,23009051,8.0,B,1264.0,2064.0,N,25.0,21.86,28.54,38.9874699523423
3430,23009051,8.0,B,1208.0,2064.0,N,25.0,19.64,25.13,40.97988745655138
3431,23009051,8.0,B,1208.0,2064.0,N,25.0,25.09,31.61,40.97988745655138
3433,23009051,8.0,B,1144.0,2064.0,N,25.0,20.53,27.18,43.38191446309191
3436,23009051,8.0,B,1496.0,2072.0,N,25.0,20.27,26.01,31.87737855505736
3437,23009051,8.0,B,1496.0,2072.0,N,25.0,21.49,27.93,31.87737855505736
15602,10959051,8.0,B,1176.0,2408.0,N,30.0,,,49.50506558306386
15603,10959051,6.5,B,956.0,1956.5,N,30.0,18.78,32.55,49.47966801844463
15605,10959051,7.0,B,1127.0,2107.0,N,30.0,20.92,33.33,45.09086384610034
15607,10959051,6.0,B,966.0,1806.0,N,30.0,24.45,36.4,45.09086384610034
15608,10959051,6.0,B,966.0,1806.0,N,30.0,20.14,35.27,45.09086384610034
15609,10959051,6.0,B,966.0,1806.0,N,30.0,22.79,36.19,45.09086384610034
15612,10959051,8.0,B,1272.0,2408.0,N,30.0,19.21,30.6,45.69650615394706
15614,10959051,8.0,B,1272.0,2408.0,N,30.0,20.79,32.09,45.69650615394706
15616,10959051,8.0,B,1272.0,2408.0,N,30.0,,,45.69650615394706
15617,10959051,8.0,B,1272.0,2408.0,N,30.0,18.92,30.08,45.69650615394706
15618,10959051,8.0,B,1272.0,2408.0,N,30.0,,,45.69650615394706
15619,10959051,7.0,B,1120.0,2296.0,N,30.0,,,49.561482374554004
15621,10959051,7.0,B,1120.0,2296.0,N,30.0,28.9,44.01,49.561482374554004
15624,10959051,7.0,B,1120.0,2296.0,N,30.0,28.85,40.89,49.561482374554004
15628,10959051,7.0,B,1120.0,2296.0,N,30.0,29.44,40.23,49.561482374554004
15630,10959051,7.0,B,1120.0,2296.0,N,30.0,29.62,42.51,49.561482374554004
15639,10959051,6.0,B,990.0,1968.0,N,30.0,22.76,39.54,48.06740087804338
15640,10959051,7.0,B,1260.0,2380.0,N,30.0,28.16,40.66,45.5890400846682
15644,10959051,7.0,B,1260.0,2380.0,N,30.0,26.21,35.11,45.5890400846682
15646,10959051,7.0,B,1267.0,2380.0,N,30.0,28.85,43.75,45.3205900747147
15647,10959051,7.0,B,1267.0,2380.0,N,30.0,24.96,37.88,45.3205900747147
15649,10959051,7.0,B,1267.0,2380.0,N,30.0,,,45.3205900747147
15651,10959051,4.0,B,724.0,1360.0,N,30.0,,,45.3205900747147
15652,10959051,7.0,B,1281.0,2296.0,N,30.0,,,43.052017288312435
15653,10959051,7.0,B,1281.0,2296.0,N,30.0,26.43,38.02,43.052017288312435
15655,10959051,7.0,B,1281.0,2296.0,N,30.0,23.26,33.8,43.052017288312435
15656,10959051,7.0,B,1281.0,2296.0,N,30.0,24.15,32.92,43.052017288312435
15657,10959051,7.0,B,1281.0,2296.0,N,30.0,22.09,36.19,43.052017288312435
15659,10959051,7.0,B,1302.0,2254.0,N,30.0,24.7,35.5,41.38115322310103
15661,10959051,7.0,B,1302.0,2254.0,N,30.0,28.04,39.49,41.38115322310103
15663,10959051,5.0,B,930.0,1585.0,N,30.0,23.97,35.24,40.630969790557586
15669,10959051,7.5,B,1305.0,2295.0,N,30.0,20.29,28.52,43.118291161719036
15671,10959051,7.0,B,1218.0,2142.0,N,30.0,20.47,29.98,43.118291161719036
15674,10959051,7.5,B,1335.0,2392.5,N,30.0,22.0,35.16,43.976799639102325
15676,10959051,7.0,B,1246.0,2233.0,N,30.0,23.65,34.37,43.976799639102325
15677,10959051,5.0,B,890.0,1595.0,N,30.0,21.54,35.9,43.976799639102325
15679,10959051,8.0,B,1472.0,2552.0,N,30.0,21.98,34.04,42.46969405774952
15680,10959051,8.0,B,1472.0,2552.0,N,30.0,24.63,37.81,42.46969405774952
15683,10959051,8.0,B,1472.0,2552.0,N,30.0,23.74,34.77,42.46969405774952
15684,10959051,6.0,B,1104.0,1914.0,N,30.0,21.69,35.11,42.46969405774952
15689,10959051,8.0,B,1424.0,2552.0,N,30.0,22.35,33.0,43.976799639102325
15690,10959051,8.0,B,1320.0,2552.0,N,30.0,22.18,34.08,47.42820400086546
15691,10959051,7.0,B,1204.0,2233.0,N,30.0,22.6,34.05,45.53738729240638
15692,10959051,6.0,B,1032.0,1914.0,N,30.0,23.75,33.43,45.53738729240638
15694,10959051,8.0,B,1424.0,2552.0,N,30.0,21.09,28.22,43.976799639102325
15696,10959051,8.0,B,1424.0,2552.0,N,30.0,24.33,32.04,43.976799639102325
15697,10959051,8.0,B,1424.0,2552.0,N,30.0,23.4,31.2,43.976799639102325
15698,10959051,6.0,B,1104.0,1914.0,N,30.0,,,42.46969405774952
15700,10959051,4.0,B,708.0,1248.0,N,30.0,,,43.223923581013125
15702,10959051,8.0,B,1360.0,2496.0,N,30.0,24.39,36.6,45.05979035462173
15704,10959051,8.0,B,1416.0,2496.0,N,30.0,22.99,30.62,43.223923581013125
15706,10959051,7.0,B,1239.0,2184.0,N,30.0,21.13,31.01,43.223923581013125
15708,10959051,7.0,B,1057.0,2184.0,N,30.0,19.04,28.35,50.445529408123214
15710,10959051,7.0,B,1057.0,2184.0,N,30.0,22.56,34.69,50.445529408123214
15712,10959051,7.0,B,1057.0,2184.0,N,30.0,21.16,33.63,50.445529408123214
15713,10959051,7.0,B,1057.0,2184.0,N,30.0,23.73,38.27,50.445529408123214
15714,10959051,7.0,B,1057.0,2184.0,N,30.0,24.2,37.73,50.445529408123214
15716,10959051,8.0,B,1192.0,2496.0,N,30.0,23.46,31.7,51.04863184455515
15719,10959051,8.0,B,1192.0,2496.0,N,30.0,24.93,36.41,51.04863184455515
15723,10959051,8.0,B,1120.0,2496.0,N,30.0,17.91,26.4,53.85307543855894
15724,10959051,8.0,B,1264.0,2496.0,N,30.0,22.1,30.4,48.39023197800611
15725,10959051,8.0,B,1264.0,2496.0,N,30.0,24.07,30.97,48.39023197800611
15726,10959051,7.0,B,1106.0,2184.0,N,30.0,24.96,33.33,48.39023197800611
15727,10959051,8.0,B,1416.0,2496.0,N,30.0,25.19,33.45,43.223923581013125
15728,10959051,8.0,B,1416.0,2496.0,N,30.0,27.04,36.76,43.223923581013125
15729,10959051,8.0,B,1416.0,2496.0,N,30.0,27.47,38.0,43.223923581013125
15730,10959051,8.0,B,1208.0,2496.0,N,30.0,21.83,36.19,50.445529408123214
15731,10959051,8.0,B,1208.0,2496.0,N,30.0,21.98,34.49,50.445529408123214
15732,10959051,8.0,B,1208.0,2496.0,N,30.0,23.23,36.12,50.445529408123214
15733,10959051,8.0,B,1208.0,2496.0,N,30.0,21.62,34.47,50.445529408123214
15735,10959051,7.0,B,1120.0,2275.0,N,30.0,21.82,31.86,49.67213582835859
15736,10959051,6.0,B,960.0,1950.0,N,30.0,22.48,33.15,49.67213582835859
15739,10959051,8.0,B,1280.0,2600.0,N,30.0,,,49.67213582835859
15740,10959051,8.0,B,1280.0,2600.0,N,30.0,22.77,32.28,49.67213582835859
15742,10959051,8.0,B,1280.0,2600.0,N,30.0,22.46,32.27,49.67213582835859
15745,10959051,8.0,B,1280.0,2600.0,N,30.0,21.03,28.45,49.67213582835859
15746,10959051,8.0,B,1280.0,2600.0,N,30.0,21.32,30.09,49.67213582835859
15748,10959051,8.0,B,1280.0,2600.0,N,30.0,22.37,29.62,49.67213582835859
15750,10959051,8.0,B,1280.0,2600.0,N,30.0,22.52,31.09,49.67213582835859
15756,10959051,8.0,B,1328.0,2600.0,N,30.0,,,48.00074042245292
15757,10959051,8.0,B,1328.0,2600.0,N,30.0,18.19,27.43,48.00074042245292
15759,10959051,8.0,B,1328.0,2600.0,N,30.0,21.96,32.09,48.00074042245292
15760,10959051,8.0,B,1328.0,2600.0,N,30.0,21.68,34.1,48.00074042245292
15762,10959051,5.5,B,946.0,1787.5,N,30.0,19.12,29.36,46.385585050447446
15763,10959051,8.0,B,1328.0,2648.0,N,30.0,22.19,30.12,46.39073501906504
15764,10959051,8.0,B,1328.0,2648.0,N,30.0,22.15,31.16,46.39073501906504
15765,10959051,8.0,B,1328.0,2648.0,N,30.0,22.71,29.43,46.39073501906504
15766,10959051,8.0,B,1328.0,2648.0,N,30.0,21.44,32.22,46.39073501906504
15767,10959051,8.0,B,1328.0,2648.0,N,30.0,24.45,32.63,46.39073501906504
15768,10959051,8.0,B,1328.0,2648.0,N,30.0,22.29,29.42,46.39073501906504
15769,10959051,8.0,B,1328.0,2648.0,N,30.0,27.29,37.44,46.39073501906504
15770,10959051,8.0,B,1328.0,2648.0,N,30.0,25.01,33.93,46.39073501906504
15771,10959051,8.0,B,1328.0,2648.0,N,30.0,26.48,36.93,46.39073501906504
15772,10959051,8.0,B,1328.0,2648.0,N,30.0,24.45,34.46,46.39073501906504
15773,10959051,8.0,B,1328.0,2648.0,N,30.0,21.81,30.25,46.39073501906504
15774,10959051,8.0,B,1328.0,2648.0,N,30.0,25.83,36.15,46.39073501906504
15775,10959051,8.0,B,1328.0,2648.0,N,30.0,26.86,36.69,46.39073501906504
15776,10959051,8.0,B,1328.0,2648.0,N,30.0,20.64,22.76,46.39073501906504
15777,10959051,8.0,B,1328.0,2648.0,N,30.0,24.07,32.41,46.39073501906504
15778,10959051,8.0,B,1328.0,2648.0,N,30.0,26.34,35.47,46.39073501906504
15779,10959051,8.0,B,1328.0,2648.0,N,30.0,21.51,30.69,46.39073501906504
15780,10959051,8.0,B,1328.0,2648.0,N,30.0,22.67,30.67,46.39073501906504
15781,10959051,8.0,B,1328.0,2648.0,N,30.0,26.43,35.4,46.39073501906504
15786,10959051,8.0,B,1384.0,2752.0,N,30.0,27.96,35.21,46.276668082563475
15787,10959051,8.0,B,1384.0,2752.0,N,30.0,28.96,37.12,46.276668082563475
15790,10959051,7.5,B,1298.0,2580.0,N,30.0,28.55,39.55,46.2608595884068
15791,10959051,7.5,B,1298.0,2580.0,N,30.0,27.01,36.18,46.2608595884068
15792,10959051,7.0,B,1211.0,2408.0,N,30.0,28.32,39.81,46.276668082563475
15793,10959051,7.0,B,1211.0,2457.0,N,30.0,27.36,37.54,47.10220828861625
15794,10959051,8.0,B,1384.0,2808.0,N,30.0,25.38,36.03,47.10220828861625
15796,10959051,8.0,B,1384.0,2808.0,N,30.0,23.24,32.78,47.10220828861625
15797,10959051,8.0,B,1384.0,2808.0,N,30.0,27.6,38.36,47.10220828861625
15798,10959051,8.0,B,1384.0,2808.0,N,30.0,23.32,30.55,47.10220828861625
15799,10959051,8.0,B,1384.0,2808.0,N,30.0,23.41,33.3,47.10220828861625
15802,10959051,8.0,B,1384.0,2808.0,N,30.0,22.75,31.21,47.10220828861625
15803,10959051,8.0,B,1384.0,2808.0,N,30.0,26.38,37.54,47.10220828861625
15806,10959051,8.0,B,1384.0,2808.0,N,30.0,24.58,33.73,47.10220828861625
15808,10959051,8.0,B,1384.0,2808.0,N,30.0,22.7,32.74,47.10220828861625
15811,10959051,7.5,B,1298.0,2580.0,N,30.0,26.06,36.78,46.2608595884068
15814,10959051,8.0,B,1432.0,2752.0,N,30.0,24.16,36.61,44.875316736339556
15817,10959051,8.0,B,1432.0,2752.0,N,30.0,23.79,36.65,44.875316736339556
15818,10959051,8.0,B,1280.0,2672.0,N,30.0,18.1,28.44,48.265258048101714
15820,10959051,8.0,B,1280.0,2672.0,N,30.0,20.6,30.25,48.265258048101714
15821,10959051,8.0,B,1280.0,2672.0,N,30.0,21.9,32.73,48.265258048101714
15823,10959051,8.0,B,1280.0,2672.0,N,30.0,22.9,34.57,48.265258048101714
15825,10959051,8.0,B,1280.0,2672.0,N,30.0,19.9,31.04,48.265258048101714
15827,10959051,8.0,B,1280.0,2672.0,N,30.0,22.5,32.42,48.265258048101714
15828,10959051,8.5,B,1411.0,2839.0,N,30.0,20.11,31.99,46.76061777311241
15829,10959051,8.5,B,1411.0,2839.0,N,30.0,20.66,32.39,46.76061777311241
15830,10959051,8.0,B,1328.0,2672.0,N,30.0,20.44,30.14,46.76061777311241
15831,10959051,8.0,B,1328.0,2672.0,N,30.0,20.9,31.72,46.76061777311241
15832,10959051,8.0,B,1328.0,2672.0,N,30.0,22.8,35.24,46.76061777311241
15835,10959051,8.0,B,1328.0,2672.0,N,30.0,20.16,32.09,46.76061777311241
15837,10959051,8.0,B,1328.0,2672.0,N,30.0,22.63,35.89,46.76061777311241
15838,10959051,8.0,B,1328.0,2672.0,N,30.0,20.0,33.52,46.76061777311241
15841,10959051,8.0,B,1328.0,2672.0,N,30.0,22.01,34.21,46.76061777311241
15844,10959051,8.0,B,1328.0,2672.0,N,30.0,23.54,37.29,46.76061777311241
15846,10959051,8.0,B,1376.0,2672.0,N,30.0,21.64,30.72,45.302883750128714
15847,10959051,8.0,B,1376.0,2672.0,N,30.0,21.14,31.49,45.302883750128714
15848,10959051,8.0,B,1376.0,2672.0,N,30.0,18.69,26.73,45.302883750128714
15850,10959051,8.0,B,1376.0,2672.0,N,30.0,23.36,31.52,45.302883750128714
15851,10959051,8.0,B,1376.0,2672.0,N,30.0,22.93,30.73,45.302883750128714
15853,10959051,8.0,B,1376.0,2672.0,N,30.0,23.46,32.97,45.302883750128714
15855,10959051,8.0,B,1376.0,2672.0,N,30.0,26.03,32.86,45.302883750128714
15857,10959051,8.0,B,1376.0,2672.0,N,30.0,20.36,31.74,45.302883750128714
15858,10959051,8.0,B,1376.0,2672.0,N,30.0,24.38,35.05,45.302883750128714
15860,10959051,8.0,B,1376.0,2672.0,N,30.0,23.59,34.33,45.302883750128714
15862,10959051,8.0,B,1376.0,2672.0,N,30.0,23.23,33.39,45.302883750128714
15864,10959051,6.0,B,1032.0,2004.0,N,30.0,23.97,33.66,45.302883750128714
15868,10959051,6.0,B,978.0,2004.0,N,30.0,27.27,37.81,47.50698141650258
15869,10959051,7.5,B,1208.0,2505.0,N,30.0,,,47.99427185583605
15870,10959051,7.5,B,1208.0,2505.0,N,30.0,22.61,32.93,47.99427185583605
15873,10959051,8.0,B,1304.0,2624.0,N,30.0,,,46.765133050749725
15874,10959051,8.0,B,1248.0,2624.0,N,30.0,23.24,34.32,48.558191573017695
15876,10959051,8.0,B,1184.0,2568.0,N,30.0,26.38,38.83,49.81995232806135
15880,10959051,8.0,B,1184.0,2568.0,N,30.0,26.01,36.37,49.81995232806135
15881,10959051,8.0,B,1360.0,2568.0,N,30.0,25.82,35.57,44.14973357603579
15884,10959051,8.0,B,1360.0,2568.0,N,30.0,25.57,33.44,44.14973357603579
15885,10959051,8.0,B,1360.0,2568.0,N,30.0,24.56,33.42,44.14973357603579
15887,10959051,8.0,B,1360.0,2568.0,N,30.0,25.51,34.98,44.14973357603579
15889,10959051,8.0,B,1360.0,2568.0,N,30.0,24.45,34.57,44.14973357603579
15893,10959051,8.0,B,1360.0,2568.0,N,30.0,25.28,36.0,44.14973357603579
15894,10959051,8.0,B,1360.0,2568.0,N,30.0,26.78,36.57,44.14973357603579
15895,10959051,8.0,B,1360.0,2568.0,N,30.0,27.23,36.15,44.14973357603579
15897,10959051,5.0,B,850.0,1605.0,N,30.0,27.17,37.94,44.14973357603579
15899,10959051,8.0,B,1264.0,2568.0,N,30.0,27.7,37.22,47.15751751110231
15901,10959051,8.0,B,1264.0,2568.0,N,30.0,28.67,36.85,47.15751751110231
15902,10959051,8.0,B,1264.0,2568.0,N,30.0,28.32,38.89,47.15751751110231
15904,10959051,6.0,B,948.0,1926.0,N,30.0,27.08,36.61,47.15751751110231
15905,10959051,7.0,B,1106.0,2247.0,N,30.0,27.45,37.41,47.15751751110231
15906,10959051,7.0,B,1106.0,2247.0,N,30.0,28.29,37.8,47.15751751110231
15911,10959051,4.0,B,648.0,1256.0,N,30.0,24.11,31.82,45.22679208906254
15912,10959051,8.0,B,1368.0,2512.0,N,30.0,19.97,30.5,42.998180869299766
15913,10959051,8.0,B,1368.0,2512.0,N,30.0,20.16,30.2,42.998180869299766
15915,10959051,8.0,B,1312.0,2512.0,N,30.0,20.94,28.18,44.721767743080704
15923,10959051,7.0,B,1183.0,2198.0,N,30.0,22.12,31.97,43.483741464683135
15928,10959051,8.0,B,1296.0,2672.0,N,30.0,19.82,30.34,47.75840730026109
15929,10959051,8.0,B,1296.0,2672.0,N,30.0,23.37,34.35,47.75840730026109
15934,10959051,8.0,B,1392.0,2672.0,N,30.0,25.78,37.13,44.827141954959906
15937,10959051,8.0,B,1392.0,2672.0,N,30.0,,,44.827141954959906
15939,10959051,8.0,B,1392.0,2672.0,N,30.0,23.33,32.72,44.827141954959906
15940,10959051,8.0,B,1392.0,2672.0,N,30.0,27.32,36.64,44.827141954959906
15942,10959051,8.0,B,1392.0,2672.0,N,30.0,24.61,36.68,44.827141954959906
15945,10959051,8.0,B,1392.0,2672.0,N,30.0,24.0,35.08,44.827141954959906
15949,10959051,8.0,B,1272.0,2672.0,N,30.0,20.58,31.95,47.42967490314861
15950,10959051,8.0,B,1272.0,2672.0,N,30.0,22.46,31.61,47.42967490314861
15951,10959051,8.0,B,1272.0,2672.0,N,30.0,21.41,33.34,47.42967490314861
15952,10959051,8.0,B,1272.0,2672.0,N,30.0,20.15,32.11,47.42967490314861
15954,10959051,7.5,B,1208.0,2505.0,N,30.0,22.46,32.93,46.81707028134234
15955,10959051,7.5,B,1208.0,2505.0,N,30.0,23.18,32.86,46.81707028134234
15956,10959051,7.5,B,1208.0,2505.0,N,30.0,22.24,32.35,46.81707028134234
15957,10959051,7.5,B,1208.0,2505.0,N,30.0,23.24,31.79,46.81707028134234
15958,10959051,7.5,B,1238.0,2505.0,N,30.0,21.88,32.49,45.65377095221136
15962,10959051,7.0,B,1127.0,2338.0,N,30.0,22.85,32.67,46.83670766503312
15966,10959051,8.0,B,1232.0,2672.0,N,30.0,20.86,30.22,48.94514501033751
15967,10959051,6.0,B,924.0,2004.0,N,30.0,23.09,31.46,48.94514501033751
15970,10959051,8.0,B,1120.0,2672.0,N,30.0,22.46,28.69,53.45103759331382
15974,10959051,8.0,B,1320.0,2624.0,N,30.0,21.62,30.14,44.81393967678867
15975,10959051,8.0,B,1208.0,2624.0,N,30.0,19.11,27.47,49.01841646834069
15976,10959051,8.0,B,1344.0,2624.0,N,30.0,18.84,25.65,43.96099577440151
15978,10959051,8.0,B,1344.0,2624.0,N,30.0,23.08,30.2,43.96099577440151
15979,10959051,8.0,B,1320.0,2624.0,N,30.0,25.1,35.77,44.81393967678867
15983,10959051,8.0,B,1320.0,2624.0,N,30.0,22.37,30.2,44.81393967678867
15986,10959051,7.0,B,1120.0,2254.0,N,30.0,23.12,31.4,50.17686591689029
15987,10959051,7.0,B,1120.0,2254.0,N,30.0,24.43,34.8,50.17686591689029
15989,10959051,5.0,B,985.0,1610.0,N,30.0,21.16,29.92,39.85631214244701
15990,10959051,5.0,B,985.0,1610.0,N,30.0,24.47,38.05,39.85631214244701
15991,10959051,5.0,B,985.0,1580.0,N,30.0,22.72,34.51,38.93919651322473
15994,10959051,5.0,B,985.0,1580.0,N,30.0,24.09,34.05,38.93919651322473
15995,10959051,5.0,B,985.0,1580.0,N,30.0,22.9,33.01,38.93919651322473
16001,10959051,8.0,B,1576.0,2528.0,N,30.0,,,38.93919651322473
16002,10959051,8.0,B,1576.0,2528.0,N,30.0,21.54,30.08,38.93919651322473
16003,10959051,8.0,B,1576.0,2528.0,N,30.0,20.01,28.88,38.93919651322473
16005,10959051,6.0,B,1182.0,1896.0,N,30.0,21.31,29.94,38.93919651322473
16007,10959051,5.0,B,985.0,1580.0,N,30.0,20.99,30.98,38.93919651322473
16011,10959051,5.0,B,985.0,1580.0,N,30.0,23.54,25.73,38.93919651322473
16014,10959051,5.0,B,985.0,1580.0,N,30.0,20.86,28.99,38.93919651322473
16018,10959051,8.0,B,1576.0,2528.0,N,30.0,19.6,27.94,38.93919651322473
16019,10959051,8.0,B,1576.0,2528.0,N,30.0,19.57,27.55,38.93919651322473
16020,10959051,8.0,B,1576.0,2528.0,N,30.0,21.55,30.04,38.93919651322473
16021,10959051,8.0,B,1576.0,2528.0,N,30.0,21.64,31.19,38.93919651322473
16024,10959051,8.0,B,1576.0,2528.0,N,30.0,20.81,29.37,38.93919651322473
16027,10959051,8.0,B,1472.0,2712.0,N,30.0,23.72,30.54,45.7693047983787
16028,10959051,8.0,B,1472.0,2712.0,N,30.0,29.02,36.55,45.7693047983787
16029,10959051,8.0,B,1472.0,2712.0,N,30.0,28.52,37.41,45.7693047983787
16031,10959051,8.0,B,1472.0,2712.0,N,30.0,30.02,38.22,45.7693047983787
16033,10959051,8.0,B,1472.0,2712.0,N,30.0,26.43,34.24,45.7693047983787
16040,10959051,5.0,B,955.0,1665.0,N,30.0,23.1,30.64,43.02963387622833
16042,10959051,5.0,B,955.0,1665.0,N,30.0,18.87,27.1,43.02963387622833
16043,10959051,4.0,B,764.0,1268.0,N,30.0,26.64,34.77,40.53999104015216
16045,10959051,5.0,B,965.0,1585.0,N,30.0,22.12,28.01,40.00641069529378
16046,10959051,8.0,B,1544.0,2536.0,N,30.0,,34.41,40.00641069529378
16047,10959051,8.0,B,1544.0,2536.0,N,30.0,,35.78,40.00641069529378
16048,10959051,7.0,B,1351.0,2219.0,N,30.0,,33.54,40.00641069529378
16051,10959051,5.0,B,980.0,1585.0,N,30.0,21.59,30.44,39.219179167402594
16054,10959051,5.0,B,980.0,1585.0,N,30.0,24.65,32.14,39.219179167402594
16055,10959051,5.0,B,965.0,1585.0,N,30.0,23.36,32.42,40.00641069529378
16057,10959051,5.0,B,980.0,1585.0,N,30.0,23.5,30.59,39.219179167402594
16066,10959051,8.0,B,1496.0,2584.0,N,30.0,,30.09,42.59765185023792
16068,10959051,8.0,B,1568.0,2584.0,N,30.0,,28.91,40.176618577193764
16070,10959051,8.0,B,1576.0,2608.0,N,30.0,24.95,32.67,38.18048491803479
16071,10959051,8.0,B,1576.0,2608.0,N,30.0,20.65,29.39,38.18048491803479
16072,10959051,8.0,B,1576.0,2608.0,N,30.0,21.39,29.9,38.18048491803479
16075,10959051,8.0,B,1576.0,2608.0,N,30.0,21.68,30.32,38.18048491803479
16076,10959051,8.0,B,1576.0,2608.0,N,30.0,,33.29,38.18048491803479
16077,10959051,8.0,B,1576.0,2608.0,N,30.0,,31.6,38.18048491803479
16081,10959051,8.0,B,1576.0,2608.0,N,30.0,23.17,32.5,38.18048491803479
16082,10959051,8.0,B,1576.0,2608.0,N,30.0,22.62,31.75,38.18048491803479
16083,10959051,8.0,B,1576.0,2608.0,N,30.0,26.08,34.68,38.18048491803479
16084,10959051,8.0,B,1576.0,2608.0,N,30.0,23.27,31.05,38.18048491803479
16085,10959051,8.0,B,1576.0,2608.0,N,30.0,24.24,34.27,38.18048491803479
16090,10959051,6.0,B,1182.0,1956.0,N,30.0,22.38,32.26,38.18048491803479
16092,10959051,8.0,B,1576.0,2608.0,N,30.0,27.65,34.57,38.18048491803479
16093,10959051,8.0,B,1576.0,2608.0,N,30.0,24.24,33.02,38.18048491803479
16095,10959051,8.0,B,1576.0,2608.0,N,30.0,25.64,34.14,38.18048491803479
16100,10959051,8.0,B,1576.0,2608.0,N,30.0,30.87,39.16,38.18048491803479
16103,10959051,8.0,B,1560.0,2608.0,N,30.0,28.63,39.73,38.66773381228835
16105,10959051,6.5,B,1268.0,2119.0,N,30.0,25.99,36.73,38.64887899450831
16110,10959051,6.0,B,1164.0,1956.0,N,30.0,,40.23,38.913685124729994
16116,10959051,8.0,B,1544.0,2608.0,N,30.0,27.76,39.03,39.16120084351583
16117,10959051,8.0,B,1544.0,2608.0,N,30.0,29.01,40.43,39.16120084351583
16118,10959051,8.0,B,1544.0,2608.0,N,30.0,28.45,38.41,39.16120084351583
16121,10959051,7.0,B,1386.0,2212.0,N,30.0,26.48,33.15,36.46145359079835
16122,10959051,7.0,B,1386.0,2212.0,N,30.0,,,36.46145359079835
16123,10959051,6.5,B,1287.0,2054.0,N,30.0,24.4,33.4,36.46145359079835
16124,10959051,8.0,B,1552.0,2432.0,N,30.0,,34.26,35.599401921233216
16125,10959051,8.0,B,1552.0,2432.0,N,30.0,,33.99,35.599401921233216
16127,10959051,8.0,B,1552.0,2432.0,N,30.0,26.34,36.2,35.599401921233216
16132,10959051,8.0,B,1552.0,2432.0,N,30.0,22.43,34.19,35.599401921233216
16134,10959051,8.0,B,1552.0,2432.0,N,30.0,20.62,30.77,35.599401921233216
16135,10959051,8.0,B,1552.0,2432.0,N,30.0,,,35.599401921233216
16136,10959051,8.0,B,1552.0,2432.0,N,30.0,20.8,31.6,35.599401921233216
16137,10959051,8.0,B,1552.0,2432.0,N,30.0,23.41,33.21,35.599401921233216
16139,10959051,8.0,B,1552.0,2432.0,N,30.0,23.32,35.78,35.599401921233216
16140,10959051,8.0,B,1552.0,2432.0,N,30.0,20.64,34.09,35.599401921233216
16142,10959051,5.0,B,970.0,1520.0,N,30.0,24.2,31.35,35.599401921233216
16143,10959051,5.0,B,970.0,1520.0,N,30.0,21.68,31.4,35.599401921233216
16144,10959051,8.0,B,1552.0,2504.0,N,30.0,,,36.97557044019285
16145,10959051,8.0,B,1568.0,2504.0,N,30.0,26.19,32.56,36.49042029513523
16146,10959051,8.0,B,1568.0,2504.0,N,30.0,,,36.49042029513523
16149,10959051,8.0,B,1536.0,2544.0,N,30.0,24.66,33.66,39.610440475644744
16152,10959051,8.0,B,1568.0,2544.0,N,30.0,25.92,33.05,38.705658880455594
16154,10959051,8.0,B,1592.0,2544.0,N,30.0,29.76,36.12,38.04066141829019
16155,10959051,8.0,B,1592.0,2544.0,N,30.0,29.04,36.03,38.04066141829019
16157,10959051,8.0,B,1592.0,2544.0,N,30.0,29.0,33.58,38.04066141829019
16159,10959051,8.0,B,1592.0,2544.0,N,30.0,24.45,28.21,38.04066141829019
16161,10959051,8.0,B,1592.0,2544.0,N,30.0,27.04,33.48,38.04066141829019
